term,int_rate,installment,emp_length,annual_inc,loan_status,dti,pub_rec,revol_bal,revol_util,total_acc,mort_acc
60,19.05,415.49,7.0,42000.0,1,15.37,0.0,8269.0,76.6,15.0,2.0
36,7.62,233.72,2.0,105000.0,1,20.59,0.0,35024.0,51.8,28.0,2.0
36,8.9,635.07,10.0,78000.0,1,21.28,0.0,57969.0,34.2,23.0,2.0
36,15.31,626.72,4.0,70000.0,1,12.82,0.0,17711.0,92.2,19.0,0.0
36,14.09,342.22,10.0,69000.0,1,12.89,0.0,21497.0,96.8,33.0,3.0
36,12.12,332.72,3.0,26000.0,1,8.4,0.0,5177.0,44.0,17.0,0.0
36,12.12,332.72,1.0,55000.0,1,14.99,0.0,22622.0,89.1,14.0,1.5905941574050508
36,13.99,273.39,10.0,72000.0,1,24.68,0.0,7963.0,88.5,39.0,0.0
36,13.11,492.71,1.0,30000.0,1,15.63,0.0,10832.0,54.5,44.0,0.0
36,12.12,159.71,6.0,36000.0,1,19.4,0.0,6930.0,49.9,21.0,0.0
60,14.65,590.17,4.0,72000.0,1,20.37,0.0,12700.0,31.1,35.0,0.0
60,18.25,459.54,1.0,85000.0,1,19.86,0.0,26447.0,83.7,42.0,8.0
60,14.33,243.19,3.0,30207.0,1,27.41,1.0,9882.0,50.9,21.0,0.0
36,7.9,175.23,5.0,42000.0,1,4.88,0.0,196.0,6.3,6.0,2.0
36,11.14,86.94,0.0,22880.0,1,32.13,0.0,10196.0,82.2,22.0,0.0
36,8.9,396.92,1.0,43000.0,1,10.58,0.0,13202.0,88.0,18.0,0.0
36,7.9,441.98,10.0,42000.0,1,28.17,0.0,3142.0,44.3,23.0,0.0
36,19.05,238.43,9.0,65000.0,1,19.42,0.0,7812.0,97.6,9.0,1.0
36,6.03,200.88,10.0,65000.0,1,18.18,0.0,4305.0,13.8,17.0,0.0
36,17.77,319.83,10.0,54720.0,1,27.17,0.0,9625.0,76.4,50.0,7.0
36,12.12,582.26,10.0,45000.0,1,33.12,0.0,27339.0,70.8,21.0,1.0
36,8.9,127.02,8.0,45760.0,1,17.7,0.0,7152.0,64.6,33.0,0.0
36,18.49,363.99,8.0,115000.0,1,15.84,0.0,8004.0,91.0,22.0,1.0
60,22.95,844.86,3.0,110000.0,1,17.52,0.0,40240.0,74.4,18.0,2.0
60,16.29,411.14,10.0,72000.0,1,16.38,0.0,15868.0,80.1,30.0,1.0
60,20.3,639.87,6.0,105000.0,1,13.12,0.0,19868.0,81.1,29.0,1.5905941574050508
36,14.33,772.61,1.0,78000.0,1,16.38,1.0,10980.0,64.2,23.0,0.0
36,15.27,468.9,5.0,41000.0,1,24.16,0.0,17438.0,93.3,17.0,1.5905941574050508
60,12.69,451.9,10.0,80000.0,1,16.88,0.0,19936.0,62.1,24.0,1.5905941574050508
36,7.62,342.78,3.0,45000.0,1,29.54,0.0,35993.0,66.0,25.0,0.0
36,13.11,388.1,8.0,55000.0,1,16.43,0.0,9450.0,59.1,22.0,0.0
60,21.98,653.61,5.0,60000.0,1,33.4,0.0,17169.0,92.3,18.0,0.0
36,8.9,920.85,10.0,83000.0,1,7.89,0.0,21713.0,42.0,25.0,3.0
36,10.74,424.01,10.0,49000.0,1,12.77,0.0,3013.0,20.8,28.0,2.0
36,17.27,176.26,0.0,65000.0,1,25.13,0.0,33952.0,77.0,29.0,0.0
36,12.12,332.72,2.0,60000.0,1,17.49,0.0,13610.0,67.7,16.0,0.0
36,6.03,274.69,10.0,70000.0,1,6.15,0.0,8193.0,24.8,18.0,5.0
36,12.12,266.18,0.0,90000.0,1,11.71,0.0,20634.0,72.7,22.0,0.0
36,7.51,205.34,2.0,56004.0,1,15.92,0.0,2243.0,5.3,21.0,1.5905941574050508
60,18.25,536.13,3.0,70000.0,1,25.59,0.0,23162.0,51.0,37.0,0.0
36,8.9,304.84,5.740067017711824,27708.0,1,29.67,0.0,8339.0,79.4,12.0,5.0
36,15.31,342.96,4.0,41375.0,1,27.93,0.0,35069.0,92.8,17.0,0.0
36,16.29,370.66,9.0,45000.0,1,24.0,0.0,17396.0,93.0,20.0,1.0
36,12.12,665.44,7.0,45000.0,1,13.84,0.0,9032.0,63.2,10.0,1.0
36,8.9,381.04,5.0,60000.0,1,19.56,0.0,14145.0,58.5,21.0,0.0
36,6.62,101.33,3.0,58000.0,1,6.19,0.0,1577.0,16.6,10.0,3.0
36,12.12,532.35,10.0,91000.0,1,10.01,0.0,8534.0,64.2,17.0,0.0
36,7.9,125.17,1.0,21800.0,1,0.83,0.0,169.0,6.8,19.0,0.0
36,17.77,463.98,5.0,70000.0,1,2.61,0.0,6365.0,50.9,12.0,0.0
36,11.14,168.13,3.0,42000.0,1,9.2,0.0,10309.0,49.6,24.0,2.0
36,15.8,823.88,5.740067017711824,53000.0,1,23.3,0.0,20918.0,54.6,33.0,2.0
36,20.89,752.38,5.0,250000.0,1,16.26,0.0,40935.0,98.5,23.0,1.5905941574050508
36,8.9,533.46,0.0,85000.0,1,11.0,0.0,17004.0,55.8,27.0,1.0
60,14.65,453.25,10.0,68000.0,1,8.03,0.0,42.0,0.3,10.0,1.5905941574050508
36,9.76,321.55,10.0,34000.0,1,16.45,0.0,11452.0,79.5,18.0,1.5905941574050508
36,12.12,332.72,7.0,133000.0,1,20.61,0.0,29770.0,58.7,32.0,4.0
60,21.97,690.05,10.0,120000.0,1,13.43,0.0,23613.0,95.6,12.0,2.0
36,14.09,102.67,10.0,72000.0,1,26.51,0.0,21118.0,94.2,23.0,0.0
36,19.05,201.75,10.0,35000.0,1,25.51,0.0,3888.0,97.2,34.0,0.0
36,19.22,279.44,10.0,60000.0,1,9.6,0.0,8466.0,60.0,14.0,0.0
36,17.27,393.66,3.0,65000.0,1,22.38,0.0,12122.0,89.1,21.0,0.0
36,15.31,69.64,4.0,110000.0,1,5.51,0.0,24411.0,85.5,13.0,3.0
60,15.81,261.55,8.0,45120.0,1,24.31,0.0,8022.0,68.0,20.0,1.5905941574050508
60,15.8,719.1,7.0,75000.0,1,14.08,0.0,51016.0,37.7,45.0,3.0
60,13.11,570.24,9.0,65000.0,1,33.67,0.0,18307.0,74.4,46.0,1.0
36,12.12,455.83,10.0,52000.0,1,13.38,0.0,12765.0,75.1,27.0,1.0
36,11.14,472.4,6.0,50000.0,1,24.05,0.0,16956.0,59.7,47.0,0.0
36,6.03,243.49,0.0,40000.0,1,5.69,0.0,6650.0,18.4,8.0,0.0
60,12.12,780.68,10.0,150000.0,1,2.96,0.0,15122.0,40.5,15.0,0.0
36,11.14,492.08,1.0,80000.0,1,18.69,0.0,26274.0,56.1,30.0,1.0
36,18.49,412.22,10.0,57000.0,1,25.09,0.0,5945.0,83.7,14.0,0.0
36,11.14,524.89,0.0,175000.0,1,8.65,0.0,22344.0,72.1,32.0,2.0
36,15.8,98.17,5.740067017711824,10140.0,1,9.35,0.0,4826.0,49.2,4.0,0.0
36,13.11,286.85,2.0,38000.0,1,16.93,0.0,5367.0,83.9,12.0,0.0
36,14.27,288.2,10.0,50000.0,1,11.95,0.0,16634.0,53.4,28.0,1.5905941574050508
36,6.62,122.82,0.0,42000.0,1,12.29,0.0,3398.0,18.1,9.0,1.5905941574050508
60,20.3,933.14,3.0,106000.0,1,12.05,0.0,13235.0,73.1,14.0,1.5905941574050508
60,20.89,809.75,0.0,183000.0,1,24.9,0.0,21709.0,73.6,57.0,1.5905941574050508
36,15.31,125.35,5.740067017711824,26526.0,1,14.98,0.0,13693.0,88.9,13.0,1.0
36,14.33,515.08,1.0,66000.0,1,20.05,0.0,5670.0,47.2,40.0,0.0
36,7.62,373.94,8.0,86000.0,1,14.64,0.0,4084.0,14.3,31.0,4.0
36,15.31,348.18,10.0,56189.0,1,31.83,0.0,19985.0,73.7,38.0,0.0
36,7.9,336.38,2.0,32744.0,1,15.65,0.0,16789.0,55.6,13.0,1.0
36,7.62,311.62,1.0,28700.0,1,1.92,0.0,1747.0,11.4,7.0,0.0
36,7.9,156.46,10.0,48000.0,1,9.35,0.0,0.0,0.0,16.0,1.0
60,23.26,850.21,2.0,80000.0,1,23.69,0.0,21223.0,46.3,45.0,3.0
36,8.9,381.04,3.0,71000.0,1,15.3,0.0,20774.0,71.6,11.0,1.0
36,12.12,465.81,10.0,85000.0,1,16.67,0.0,22887.0,75.0,30.0,4.0
36,14.33,382.02,5.0,32000.0,1,30.98,0.0,17941.0,96.0,20.0,0.0
36,10.16,323.43,10.0,35000.0,1,4.22,0.0,1788.0,15.4,28.0,2.0
60,19.05,484.31,10.0,67392.0,1,18.16,0.0,36489.0,80.9,11.0,1.0
60,18.75,588.32,8.0,130000.0,1,30.22,0.0,30899.0,69.2,21.0,3.0
36,17.77,360.38,9.0,65000.0,1,20.82,0.0,12161.0,86.9,21.0,0.0
36,8.9,793.84,10.0,75000.0,1,15.02,0.0,43719.0,34.6,18.0,4.0
36,15.31,313.36,2.0,30000.0,1,29.36,0.0,9594.0,65.7,31.0,0.0
36,14.33,401.76,6.0,34000.0,1,25.76,0.0,9170.0,85.7,15.0,3.0
36,7.9,203.39,8.0,38500.0,1,15.86,0.0,5889.0,37.3,26.0,0.0
36,12.42,188.8,2.0,27000.0,1,19.6,0.0,2659.0,38.0,21.0,1.5905941574050508
36,9.76,257.24,5.740067017711824,20741.64,1,25.75,0.0,7437.0,35.6,22.0,0.0
36,15.8,560.94,1.0,40000.0,1,14.76,0.0,4346.0,38.8,16.0,2.0
36,18.49,343.97,6.0,38500.0,1,8.07,0.0,826.0,29.5,17.0,0.0
36,19.05,668.52,10.0,42000.0,1,33.66,0.0,14175.0,76.2,24.0,2.0
60,14.09,489.62,9.0,315000.0,1,7.7,0.0,4645.0,4.7,40.0,5.0
60,23.76,732.9,10.0,125000.0,1,14.84,0.0,49965.0,88.1,20.0,0.0
36,18.25,253.95,5.0,38000.0,1,10.83,0.0,6626.0,83.9,11.0,1.5905941574050508
36,14.33,374.29,2.0,100000.0,1,7.12,0.0,13890.0,80.3,30.0,0.0
36,12.12,299.45,10.0,46000.0,1,24.7,0.0,11320.0,59.6,29.0,1.0
60,20.99,946.68,3.0,82000.0,1,31.0,0.0,32129.0,84.5,41.0,2.0
36,19.99,743.17,10.0,99633.0,1,19.15,0.0,24256.0,64.5,36.0,1.0
36,7.62,872.52,10.0,170000.0,1,19.21,0.0,49026.0,78.6,20.0,2.0
36,14.09,67.59,4.0,37000.0,1,31.85,0.0,1100.0,68.7,15.0,0.0
36,10.16,64.69,10.0,107000.0,1,12.28,0.0,30015.0,87.8,22.0,3.0
36,15.31,278.54,3.0,45000.0,1,6.04,0.0,5644.0,70.5,5.0,0.0
36,16.29,224.16,9.0,36000.0,1,19.0,0.0,6748.0,76.7,14.0,2.0
60,19.72,684.14,10.0,58000.0,1,30.0,0.0,41448.0,64.5,36.0,4.0
36,13.11,337.47,2.0,63500.0,1,17.06,0.0,3640.0,53.5,22.0,0.0
36,6.03,380.45,5.0,200000.0,1,7.93,0.0,18923.0,21.5,34.0,4.0
36,20.5,1122.57,10.0,75000.0,1,14.06,0.0,11818.0,66.0,19.0,1.0
36,6.62,230.28,0.0,33000.0,1,15.81,0.0,324.0,0.5,18.0,1.0
36,11.14,360.86,10.0,95000.0,1,15.33,0.0,25411.0,76.1,33.0,8.0
36,11.14,494.54,10.0,38000.0,1,11.97,0.0,11055.0,37.5,20.0,0.0
36,8.9,337.38,2.0,32000.0,1,19.69,0.0,9088.0,49.9,25.0,0.0
36,7.9,938.71,3.0,296000.0,1,4.97,0.0,34641.0,37.3,27.0,2.0
60,11.71,773.44,10.0,154000.0,1,10.75,0.0,39223.0,29.9,26.0,1.5905941574050508
36,6.03,304.36,5.0,95000.0,1,8.99,0.0,3313.0,16.7,33.0,2.0
36,7.51,280.0,1.0,45000.0,1,23.41,0.0,7105.0,38.0,15.0,1.5905941574050508
60,20.49,428.28,1.0,64000.0,1,18.51,0.0,16077.0,43.2,25.0,0.0
36,17.27,644.18,10.0,93464.0,1,22.8,0.0,23535.0,70.3,37.0,1.0
36,16.29,187.98,5.0,50000.0,1,10.78,0.0,3456.0,66.5,10.0,0.0
36,13.67,510.27,2.0,65000.0,1,17.35,0.0,12278.0,21.2,29.0,0.0
36,6.03,456.54,7.0,83000.0,1,16.35,0.0,32.0,0.1,14.0,0.0
36,14.09,102.67,5.0,50000.0,1,5.44,0.0,20346.0,45.3,18.0,0.0
36,12.12,290.3,10.0,50000.0,1,22.88,0.0,25397.0,45.8,32.0,7.0
36,18.49,454.99,6.0,41600.0,1,18.14,0.0,3275.0,84.0,10.0,0.0
36,6.03,255.66,8.0,90000.0,1,8.4,0.0,6464.0,20.8,24.0,0.0
36,9.76,96.47,2.0,60000.0,1,16.84,0.0,24403.0,34.4,22.0,2.0
60,14.33,421.92,3.0,80000.0,1,16.95,0.0,14549.0,44.9,23.0,0.0
36,17.27,286.3,10.0,105000.0,1,6.75,0.0,5459.0,75.8,13.0,1.0
36,7.9,300.39,6.0,35000.0,1,17.04,0.0,10128.0,85.8,17.0,1.5905941574050508
36,6.62,36.85,2.0,25000.0,1,21.69,0.0,5338.0,17.9,16.0,0.0
60,15.31,362.89,3.0,45050.0,1,13.29,0.0,9096.0,67.4,19.0,6.0
36,14.33,309.05,10.0,60000.0,1,21.46,0.0,12377.0,49.6,18.0,0.0
60,15.81,847.61,3.0,88000.0,1,14.58,0.0,14491.0,39.6,43.0,1.5905941574050508
36,11.14,196.84,1.0,70000.0,1,24.21,0.0,17336.0,41.5,36.0,0.0
60,17.27,499.96,10.0,100000.0,1,22.04,0.0,18958.0,77.7,33.0,1.5905941574050508
36,15.31,369.07,10.0,45000.0,1,16.99,0.0,10828.0,66.3,18.0,0.0
36,7.9,750.97,6.0,96000.0,1,28.91,0.0,48863.0,58.7,35.0,2.0
36,17.58,718.85,3.0,86004.0,1,11.57,1.0,11638.0,90.9,8.0,1.5905941574050508
36,6.62,307.04,7.0,51000.0,1,17.11,0.0,5400.0,34.6,31.0,1.0
36,14.09,205.33,7.0,100000.0,1,11.56,0.0,11148.0,51.5,34.0,2.0
36,7.9,1095.16,1.0,100000.0,1,25.23,0.0,11657.0,16.1,44.0,3.0
60,13.99,488.53,10.0,150000.0,1,3.62,0.0,3967.0,35.4,6.0,2.0
36,7.9,563.23,2.0,72800.0,1,21.38,0.0,2635.0,12.4,29.0,0.0
36,14.09,112.94,3.0,18336.0,1,10.34,0.0,5269.0,89.3,3.0,0.0
60,18.75,615.41,7.0,60000.0,1,25.12,0.0,11872.0,49.9,23.0,0.0
36,10.74,273.98,7.0,108000.0,1,24.49,0.0,22627.0,29.3,40.0,1.0
36,18.75,584.48,1.0,125000.0,1,13.62,0.0,40052.0,96.5,29.0,0.0
60,18.25,408.48,10.0,60000.0,1,24.62,0.0,5649.0,92.6,8.0,1.5905941574050508
60,18.75,645.08,0.0,90000.0,1,12.19,0.0,10030.0,48.5,59.0,3.0
36,7.9,469.36,0.0,65000.0,1,14.79,0.0,11040.0,54.1,36.0,3.0
36,19.03,660.09,4.0,94000.0,1,14.67,0.0,44500.0,98.9,17.0,1.5905941574050508
60,23.83,688.07,1.0,136000.0,1,21.6,0.0,12751.0,96.1,35.0,4.0
36,14.33,324.5,5.0,28000.0,1,20.44,0.0,14920.0,56.9,40.0,0.0
36,6.03,200.88,4.0,87500.0,1,16.11,0.0,4478.0,6.2,44.0,0.0
60,15.96,680.32,0.0,230000.0,1,6.64,0.0,39075.0,90.6,31.0,1.5905941574050508
36,12.12,459.15,0.0,51000.0,1,17.11,0.0,11366.0,73.8,32.0,0.0
60,21.49,746.11,5.0,61400.0,1,29.42,0.0,27024.0,58.5,32.0,2.0
36,14.65,517.42,4.0,49000.0,1,20.16,0.0,19180.0,66.7,36.0,0.0
36,11.14,65.62,10.0,47000.0,1,29.92,0.0,6560.0,63.1,25.0,0.0
36,17.27,429.45,10.0,64329.0,1,25.84,1.0,10664.0,84.6,20.0,0.0
36,17.77,859.49,5.0,75000.0,1,15.44,0.0,12165.0,88.2,12.0,1.0
36,14.33,515.08,10.0,74000.0,1,21.73,0.0,43468.0,94.5,20.0,3.0
36,7.9,31.3,8.0,70606.0,1,9.08,0.0,5983.0,38.4,15.0,0.0
36,16.77,520.64,1.0,190000.0,1,21.12,0.0,12081.0,69.8,40.0,1.5905941574050508
36,11.71,330.76,0.0,44100.0,1,19.95,0.0,10644.0,28.6,16.0,1.5905941574050508
36,16.29,282.41,0.0,23500.0,1,21.96,0.0,8707.0,70.2,18.0,0.0
36,10.16,436.63,7.0,45000.0,1,21.86,0.0,14098.0,58.3,30.0,4.0
36,8.9,47.63,8.0,48907.0,1,12.17,0.0,2451.0,16.3,13.0,0.0
36,15.31,687.65,8.0,500000.0,1,10.74,0.0,86280.0,77.9,28.0,1.0
36,7.62,305.39,1.0,52500.0,1,6.67,0.0,7365.0,28.3,14.0,1.5905941574050508
36,12.12,499.08,10.0,63300.0,1,27.51,0.0,17999.0,73.8,30.0,7.0
36,14.65,41.4,1.0,30000.0,1,22.76,0.0,4132.0,82.6,10.0,1.5905941574050508
36,18.49,1091.97,10.0,100000.0,1,6.76,0.0,14478.0,62.7,28.0,4.0
60,12.12,557.63,10.0,90000.0,1,28.44,0.0,2420.0,35.6,43.0,1.5905941574050508
36,16.29,616.0,6.0,44000.0,1,27.52,0.0,20175.0,67.0,19.0,0.0
60,21.98,773.02,0.0,125000.0,1,13.99,0.0,16371.0,45.6,35.0,6.0
36,9.76,257.24,4.0,80000.0,1,14.44,0.0,448.0,89.6,9.0,0.0
36,14.09,547.55,10.0,140000.0,1,5.59,0.0,11284.0,58.5,20.0,0.0
36,14.33,420.65,0.0,52000.0,1,24.21,0.0,9008.0,69.8,28.0,2.0
60,11.14,418.8,4.0,109200.0,1,16.07,0.0,1203.0,8.6,38.0,2.0
36,8.9,635.07,10.0,150000.0,1,17.64,0.0,24556.0,52.8,24.0,8.0
36,9.76,205.79,0.0,150000.0,1,6.56,0.0,32525.0,57.0,10.0,0.0
36,6.03,479.36,10.0,64000.0,1,12.81,0.0,10160.0,20.0,40.0,5.0
36,14.33,199.17,4.0,70000.0,1,4.47,0.0,8013.0,69.1,21.0,0.0
36,7.9,1095.16,5.740067017711824,92000.0,1,11.62,0.0,1304.0,1.9,12.0,1.0
36,12.12,166.36,10.0,75000.0,1,20.26,0.0,33500.0,57.9,31.0,4.0
36,8.9,238.15,10.0,120000.0,1,14.43,0.0,4675.0,36.2,21.0,1.0
36,10.16,226.4,8.0,86000.0,1,8.92,0.0,4652.0,83.1,13.0,1.0
36,10.16,129.37,10.0,60000.0,1,18.02,0.0,5078.0,21.9,14.0,0.0
36,14.33,515.08,10.0,82000.0,1,17.87,0.0,27724.0,64.8,28.0,11.0
36,17.77,86.49,5.740067017711824,14000.0,1,9.07,0.0,2829.0,62.9,8.0,0.0
36,12.12,399.26,9.0,50000.0,1,21.5,0.0,11486.0,70.0,28.0,0.0
36,14.33,171.7,8.0,80000.0,1,22.53,0.0,6312.0,82.0,57.0,5.0
36,10.16,88.95,2.0,30160.0,1,4.66,1.0,3017.0,35.4,7.0,0.0
36,10.16,543.36,1.0,45000.0,1,26.59,0.0,13288.0,71.4,32.0,0.0
36,13.67,510.27,9.0,92500.0,1,12.42,0.0,8956.0,64.9,17.0,1.5905941574050508
36,6.62,147.38,6.0,60000.0,1,10.76,0.0,6742.0,36.6,24.0,0.0
36,15.8,168.29,9.0,107000.0,1,7.22,0.0,5676.0,51.1,19.0,3.0
36,12.12,382.63,6.0,31000.0,1,15.74,0.0,17869.0,35.9,14.0,0.0
60,16.29,122.37,5.0,56525.0,1,1.7,0.0,3454.0,36.0,7.0,0.0
36,13.11,809.93,10.0,84000.0,1,20.79,0.0,12861.0,57.2,18.0,0.0
36,15.31,208.91,3.0,45000.0,1,23.28,0.0,13923.0,71.0,13.0,0.0
36,15.31,250.69,8.0,45000.0,1,16.32,0.0,15473.0,88.4,23.0,0.0
36,6.62,409.9,10.0,80000.0,1,26.86,0.0,43390.0,42.0,37.0,6.0
36,13.11,431.97,5.740067017711824,42732.0,1,30.81,0.0,36166.0,63.4,32.0,3.0
36,17.77,356.77,7.0,120000.0,1,26.35,0.0,19406.0,92.4,19.0,0.0
36,12.12,331.89,5.0,33738.0,1,11.38,0.0,6246.0,19.5,26.0,0.0
36,21.0,1318.63,10.0,122000.0,1,14.03,0.0,30095.0,76.4,29.0,5.0
60,15.31,488.05,0.0,58000.0,1,19.72,0.0,27382.0,62.9,26.0,2.0
36,17.27,229.04,10.0,125000.0,1,20.27,0.0,64850.0,81.9,47.0,4.0
36,13.11,219.36,5.0,38000.0,1,5.68,0.0,6483.0,41.0,10.0,0.0
36,9.76,434.09,6.0,42000.0,1,10.4,0.0,6791.0,75.5,14.0,2.0
36,14.65,298.38,9.0,55000.0,1,17.61,0.0,8052.0,71.3,10.0,1.5905941574050508
36,14.65,517.42,10.0,45000.0,1,12.03,0.0,15463.0,53.0,9.0,1.5905941574050508
36,6.03,243.49,2.0,78000.0,1,17.09,0.0,14107.0,21.7,19.0,2.0
36,6.03,121.75,10.0,125000.0,1,18.17,0.0,14964.0,21.1,49.0,4.0
36,8.9,190.52,3.0,42250.0,1,15.39,0.0,6155.0,79.9,14.0,0.0
36,7.9,617.99,2.0,140000.0,1,30.54,0.0,34011.0,32.3,55.0,7.0
36,20.49,535.96,2.0,67227.0,1,10.63,0.0,20336.0,90.4,14.0,2.0
36,12.69,536.72,10.0,50000.0,1,21.02,0.0,19257.0,68.8,13.0,1.5905941574050508
36,14.33,1165.78,4.0,180000.0,1,20.14,0.0,2665.0,31.0,43.0,4.0
36,8.9,381.04,7.0,70000.0,1,13.59,0.0,10004.0,38.5,24.0,1.0
60,13.99,697.9,5.0,176000.0,1,8.48,0.0,19973.0,37.3,45.0,7.0
36,12.12,798.52,1.0,200000.0,1,16.46,0.0,33214.0,41.7,22.0,2.0
60,23.28,917.18,10.0,110000.0,1,12.43,0.0,12036.0,79.2,24.0,2.0
36,6.62,126.66,2.0,30000.0,1,6.29,0.0,4985.0,53.6,6.0,0.0
36,15.31,431.74,8.0,60000.0,1,19.96,0.0,12136.0,73.1,27.0,0.0
36,14.65,172.48,5.0,49000.0,1,27.32,0.0,12250.0,67.7,20.0,0.0
36,8.9,190.52,10.0,68134.0,1,13.05,0.0,4473.0,40.7,12.0,1.0
36,8.9,158.77,3.0,38696.0,1,16.87,0.0,9122.0,12.5,61.0,2.0
36,10.16,543.36,6.0,45000.0,1,28.91,0.0,12667.0,44.8,38.0,0.0
36,12.12,365.99,5.740067017711824,32127.0,1,13.75,0.0,6289.0,47.6,34.0,3.0
36,13.67,76.54,3.0,60600.0,1,6.71,0.0,3468.0,43.9,7.0,0.0
36,7.62,124.65,8.0,25000.0,1,15.98,0.0,9015.0,27.0,14.0,0.0
36,13.99,478.42,5.0,125000.0,1,21.48,0.0,22966.0,91.9,12.0,0.0
36,8.9,465.98,7.0,29993.6,1,25.57,0.0,19422.0,78.9,12.0,0.0
36,6.62,122.82,10.0,32000.0,1,6.78,0.0,8072.0,11.5,18.0,0.0
36,12.12,299.45,5.0,85000.0,1,21.16,0.0,30744.0,84.5,29.0,1.0
36,7.9,563.23,10.0,123700.0,1,9.83,0.0,15728.0,41.2,27.0,3.0
36,12.12,239.56,1.0,67000.0,1,18.25,0.0,8450.0,51.5,23.0,0.0
36,10.65,673.46,2.0,66500.0,1,12.97,0.0,22250.0,65.2,22.0,1.5905941574050508
60,20.3,799.84,7.0,89000.0,1,10.73,0.0,14551.0,55.8,21.0,1.5905941574050508
36,8.9,381.04,10.0,78000.0,1,20.08,0.0,3282.0,56.6,50.0,3.0
36,17.77,373.89,6.0,55000.0,1,20.38,0.0,6555.0,97.8,26.0,0.0
36,12.12,399.26,4.0,85000.0,1,10.84,0.0,20601.0,52.2,11.0,0.0
60,12.12,446.11,10.0,58000.0,1,14.8,0.0,550.0,2.2,23.0,0.0
36,14.33,686.77,6.0,50000.0,1,15.74,0.0,23078.0,94.6,18.0,0.0
36,17.99,542.22,10.0,63000.0,1,9.94,0.0,8388.0,68.2,12.0,2.0
36,8.9,635.07,1.0,110000.0,1,9.47,0.0,6811.0,13.7,16.0,0.0
36,10.16,226.4,10.0,65000.0,1,17.3,0.0,7436.0,47.7,13.0,0.0
36,13.11,352.66,10.0,39500.0,1,22.09,0.0,16524.0,46.2,14.0,0.0
36,17.58,287.54,6.0,28500.0,1,7.58,1.0,5264.0,94.0,20.0,1.5905941574050508
36,13.99,34.18,5.740067017711824,13020.0,1,17.05,0.0,1063.0,40.9,9.0,1.5905941574050508
36,10.74,326.16,1.0,24000.0,1,2.52,0.0,1575.0,25.0,5.0,1.5905941574050508
36,10.16,143.93,10.0,16500.0,1,25.53,0.0,11428.0,53.9,28.0,0.0
36,14.33,515.08,10.0,90000.0,1,30.63,0.0,35318.0,92.7,23.0,2.0
36,19.72,870.0,10.0,60000.0,1,24.34,0.0,13726.0,79.8,18.0,0.0
36,17.27,107.37,6.0,57000.0,1,12.25,0.0,4489.0,40.7,30.0,0.0
36,7.9,100.92,0.0,20000.0,1,13.44,0.0,6672.0,32.7,35.0,6.0
36,7.62,311.62,5.0,37440.0,1,10.52,0.0,10798.0,32.6,19.0,0.0
60,21.49,437.28,10.0,87600.0,1,19.43,0.0,19276.0,82.7,29.0,0.0
36,16.29,353.01,10.0,84000.0,1,11.99,0.0,11053.0,82.5,14.0,1.0
36,13.11,96.18,5.0,36000.0,1,19.47,0.0,20267.0,91.7,19.0,2.0
60,19.72,790.15,5.0,70000.0,1,10.85,0.0,7779.0,55.2,20.0,0.0
60,23.63,999.38,7.0,102000.0,1,16.56,0.0,20759.0,90.3,8.0,0.0
60,18.75,77.41,10.0,52000.0,1,20.96,0.0,5659.0,59.6,32.0,7.0
36,15.31,522.26,6.0,42000.0,1,22.09,0.0,2827.0,47.9,20.0,0.0
36,18.25,634.87,3.0,85000.0,1,8.28,0.0,12004.0,77.9,11.0,0.0
36,14.33,141.65,3.0,30000.0,1,9.1,0.0,3128.0,17.8,23.0,0.0
36,15.8,35.06,5.740067017711824,25700.0,1,8.82,0.0,8465.0,83.8,14.0,0.0
36,15.31,696.35,9.0,95000.0,1,9.31,0.0,4344.0,77.6,12.0,3.0
36,14.09,205.33,4.0,38000.0,1,7.86,0.0,12602.0,46.2,32.0,3.0
36,12.12,499.08,4.0,61500.0,1,6.31,0.0,6744.0,65.5,20.0,1.5905941574050508
36,9.76,188.11,2.0,20400.0,1,29.77,0.0,3437.0,52.1,21.0,1.5905941574050508
36,13.11,202.49,5.0,48000.0,1,25.05,0.0,10094.0,61.9,19.0,0.0
36,10.16,420.46,1.0,42000.0,1,10.0,0.0,12701.0,79.9,16.0,1.0
36,18.75,621.01,9.0,60000.0,1,32.06,0.0,13841.0,91.7,23.0,0.0
36,18.55,582.87,10.0,67000.0,1,18.34,0.0,25506.0,88.9,23.0,0.0
36,15.31,552.73,4.0,90000.0,1,1.64,0.0,5096.0,31.5,11.0,0.0
36,11.14,131.23,6.0,60000.0,1,1.2,0.0,300.0,4.1,5.0,0.0
36,6.62,130.5,10.0,40000.0,1,22.07,0.0,9786.0,68.0,32.0,8.0
36,12.12,239.56,1.0,28340.0,1,23.12,0.0,5448.0,56.7,14.0,0.0
36,7.62,174.51,1.0,81500.0,1,4.09,0.0,8093.0,40.9,19.0,1.5905941574050508
36,13.67,204.11,2.0,63000.0,1,14.47,0.0,14863.0,52.0,20.0,0.0
36,12.12,665.44,9.0,70000.0,1,6.38,0.0,11756.0,57.9,11.0,0.0
36,17.77,668.49,8.0,47000.0,1,18.2,0.0,9871.0,41.6,40.0,0.0
36,7.62,31.17,3.0,15000.0,1,14.48,0.0,1219.0,20.0,8.0,0.0
